	op_id	op_gender	post_id	q	is_qy	q_score	oov
83806	30328617	W	83806	Finished off with a quick 100 crunches too as I have to take a day off tomorrow: will pick up the slack on Thursday tho with a full on double session planned... ;)  How are you going to train legs this week?	False	1.4603228252862976e-05	False
83357	30328617	W	83357	Anyone else getting excited for #FatArmFriday tomorrow?!?	False	1.4860347344547442e-05	False
64324	66833072	W	64324	Was she out scouting good places to take photos, as she told her husband?	True	1.4978836865298106e-05	False
13323	73963222	W	13323	Anyone starting their Halloween celebrations this weekend?	False	1.5298642913830207e-05	False
15847	11139544	W	15847	Who do YOU think should make it to the ANTM Sorority House next Cycle?	False	1.5851451521498028e-05	False
84259	30328617	W	84259	If you like what you see, don't be shy to give it a go...  What are you guys up to for the Bank Holiday weekend???	False	1.5867112377998538e-05	False
15831	11139544	W	15831	Who do YOU think should make it to the ANTM Sorority House next Cycle?	False	1.6159617719613273e-05	False
68762	66833072	W	68762	Instead, she's rolling the dice and taking her chances at a trial… could she be making the worst decision of her life and end up in a state prison for years?	False	1.617116401719798e-05	False
64559	66833072	W	64559	This mugshot went viral on the internet for the past few days and some people have even called this guy a #HotFelon  - What are your thoughts of this guys recent popularity on social media?	False	1.6190918370240226e-05	False
66623	66833072	W	66623	Do you believe Jodi Arias is lying about her alleged rape and 'young boys' incident?	True	1.6215252766627053e-05	False
144012	50380881	W	144012	Who wants to attend the 2014 US Open Tennis Championships in my suite and meet me?	False	1.623587238985813e-05	False
63776	66833072	W	63776	What could have possibly happened to Kayelyn?	False	1.646473833005757e-05	False
64930	66833072	W	64930	What do you think happened?	False	1.6489298066080238e-05	False
144740	50380881	W	144740	Can't make it to a World TeamTennis match this summer?	False	1.6612825942896592e-05	False
63771	66833072	W	63771	She left EVERYTHING behind (no keys, cell phone, etc) -- Why did she leave in such a hurry?	False	1.6819933700840117e-05	False
48566	12913141	W	48566	How much do you think that would cost?	False	1.6847066414027445e-05	False
85001	30328617	W	85001	Does anyone want the in depth breakdown of my diet plan, with a little explanation of the science behind it?!?	True	1.6915768378589213e-05	False
83897	30328617	W	83897	What did you train today?!?	False	1.6926789206950232e-05	False
67081	66833072	W	67081	Where is Michelle Warner?	False	1.696909849013828e-05	False
83933	30328617	W	83933	What did you train today?!?	False	1.7252583801585786e-05	False
15838	11139544	W	15838	Who do YOU think should make it to the ANTM Sorority House next Cycle?	False	1.751827633644787e-05	False
68155	66833072	W	68155	Do you have questions of comments?	True	1.778469239444025e-05	False
84011	30328617	W	84011	It's FAT ARM FRIDAY here at City Athletic Performance Gym and I have just smashed a huge workout?!?	False	1.801744978635611e-05	False
84368	30328617	W	84368	How have you started your week?	False	1.820445785638558e-05	False
84585	30328617	W	84585	Really looking forward to it...  How has your weeks training been?	False	1.823163495950908e-05	False
85455	30328617	W	85455	So what happens when the immediate goal of competition isn't there anymore?	False	1.8370146436019752e-05	False
63289	66833072	W	63289	"What happened the infamous ""fog"" she supposedly had fallen into at the start of their confrontation?"	False	1.849868113634745e-05	False
144001	50380881	W	144001	"Have you entered the ""Meet Billie Jean King"" Sweepstakes, courtesy of Mylan World TeamTennis?"	False	1.8603241639714163e-05	False
83919	30328617	W	83919	;)  What did you do on the weekend?	False	1.8656796977434276e-05	False
83814	30328617	W	83814	Just crushed a solid Back 2 Basics chest routine... who wants to see the workout?!?	False	1.8738250367911213e-05	False
15834	11139544	W	15834	Who do YOU think should make it to the ANTM Sorority House next Cycle?	False	1.914876763653428e-05	False
69404	66833072	W	69404	Did cameras filming a reality TV show capture the whole thing?	True	1.9385324022458406e-05	False
15061	11139544	W	15061	Wanna be a face for my new cosmetics line #TYRABeauty?	False	1.9470721866476914e-05	False
84242	30328617	W	84242	😜   Hope you all have had a good one... Who else has enjoyed a roast this weekend?!?	False	1.9668345887291494e-05	False
139726	95717050	W	139726	Remember the music video we shot this weekend?	False	1.9813115333944253e-05	False
64436	66833072	W	64436	***Question***  * What does what appears to be a secret life say about Just Ross Harris and his character?	False	2.04946543224116e-05	False
15822	11139544	W	15822	Who do YOU think should make it to the ANTM Sorority House next Cycle?	False	2.057591261062086e-05	False
68654	66833072	W	68654	Where is the 18-year-old?	False	2.0618980182907087e-05	False
91351	3282887	W	91351	The villager in us, looking for a piece of sky in our heart?	False	2.1563772502397605e-05	False
64277	66833072	W	64277	Join the conversation LIVE on HLN  Who killed 14-Year-Old April Millsap on popular walking trail in a small, quiet town in Michigan?	False	2.1720882490861015e-05	False
83753	30328617	W	83753	What do you think of this?!?	False	2.172563581970266e-05	False
64091	66833072	W	64091	If Dorian has given false reports to police before - does he lose credibility?	False	2.189020663945218e-05	False
84234	30328617	W	84234	What do you think?	False	2.2065559319939254e-05	False
69202	66833072	W	69202	Haven't we heard this before?	False	2.2178770231695566e-05	False
84767	30328617	W	84767	*** COMPETITION TIME ***  Want to win a bundle of Optimum Nutrition Products, and a training session with yours truly?!?	False	2.2695342226763948e-05	False
76124	62514781	W	76124	Ya vieron el trailer?	False	2.3283060264445155e-05	False
130487	82700793	W	130487	Looking for a job?	False	2.341240630998609e-05	False
68964	66833072	W	68964	What's going on with women and men in the workplace!?	False	2.3476951849454863e-05	False
84004	30328617	W	84004	What motivates you?!?	False	2.4053365696996565e-05	False
84141	30328617	W	84141	This worked nicely and I left the gym feeling throughly worked out...  What did you train today?!?	False	2.4606597742171665e-05	False
128623	5711509	W	128623	Una indigena que dio a luz en el patio del hospital (NO LA ATENDIERON) esta siendo amenzada  por el hospital QUE OPINA DE LA  ACTITUD DE LOS EMPLEADOS DEL HOSPITAL, AMENAZANDO A ESTA MUJER PARA EVITAR QUE SIGA DANDO DECLARACIONES?	False	2.4827436910790368e-05	False
84540	30328617	W	84540	What did you guys train today, and how did your session go?!?	False	2.492123593611506e-05	False
84882	30328617	W	84882	This was a great little workout and took just over an hour: I feel pretty beat up and sore after this first week back in training and am really looking forward to stepping it up next week with round 2...    Who wants an insight into week 2 and what is in store?!?	False	2.522052317310841e-05	False
14145	73963222	W	14145	You guys gonna watch?	False	2.5744572098362895e-05	False
85319	30328617	W	85319	Thanks to all the team involved for making this happen...    Who wants to see the next instalment of the Men's Fitness Magazine training series 'Train Like a World Champion'?	False	2.5761429003456904e-05	False
65605	66833072	W	65605	Are investigators getting closer to finding missing Madeline McCann?	True	2.588022449279137e-05	False
84968	30328617	W	84968	Who wants to know more about this amazing competition?!?	False	2.603709155180045e-05	False
68300	66833072	W	68300	Could Michael Jackson's downward spiral and alleged addiction have been prevented?	False	2.677392002736756e-05	False
83993	30328617	W	83993	;)  If you like the look of this, give it a go... how did you start your week?	False	2.7103956439455956e-05	False
13980	73963222	W	13980	"Did you catch my interview in ""Us Weekly"" magazine?"	True	2.7287430112155064e-05	False
84324	30328617	W	84324	Intervals at 3000m are enough to push anyone to the limit...  What do you do to push yourself?!?	False	2.737293951249331e-05	False
130206	82700793	W	130206	Six officers vs one unarmed man in a jail cell...guess who loses their life?	False	2.7404348974191528e-05	False
84539	30328617	W	84539	Who else is training legs today?!?	False	2.7990016333689915e-05	False
76843	62514781	W	76843	Quien se apunta para el #FifaWorldCupRussia?	False	2.81789264727772e-05	False
15823	11139544	W	15823	Who do YOU think should make it to the ANTM Sorority House next Cycle?	False	2.8711519133750585e-05	False
128625	5711509	W	128625	¿Cree usted que esta marcha tendrá impacto mientras el gobierno está parcialmente cerrado por las disputas entre legisladores?	False	2.9188410165414957e-05	False
15827	11139544	W	15827	Who do YOU think should make it to the ANTM Sorority House next Cycle?	False	2.9340685309575676e-05	False
68925	66833072	W	68925	Have they caught the predator who terrified a major city, attacking EIGHT women in just TWO weeks!?	False	2.9762481806527852e-05	False
64542	66833072	W	64542	Do they do that automatically?	True	2.9799428249988047e-05	False
69596	66833072	W	69596	"Do you think ""involuntary manslaughter"" is the right charge?"	True	3.0000095996296494e-05	False
67722	66833072	W	67722	What do you think?	False	3.031055542412897e-05	False
15836	11139544	W	15836	Who do YOU think should make it to the ANTM Sorority House next Cycle?	False	3.0507975256610642e-05	False
74412	62514781	W	74412	Cuantos se apuntan para hacer parasailing en #Miami?	False	3.060661987397406e-05	False
85297	30328617	W	85297	who else is looking forward to BodyPower UK this year?	False	3.0763564054958614e-05	False
84513	30328617	W	84513	What did you guys train today and how was your session?	False	3.082219598204983e-05	False
84594	30328617	W	84594	;)  What would you add/ take away from this to improve it?!?	False	3.096473361197116e-05	False
48589	12913141	W	48589	WGN @ 5:  Chicago Traffic Aides laid off?	False	3.120293881431202e-05	False
74682	62514781	W	74682	😂   #Repost @warnerbroscine with @repostapp ・・・ @IceCube contra #CharlieDay en @DespiertAmerica con @maityinteriano - Who makes the best tamales?	False	3.1845156709398026e-05	False
69004	66833072	W	69004	Are you as horrified by the War on Women as JVM is?	True	3.249162709351161e-05	False
68863	66833072	W	68863	TONIGHT: Jane talks to HLN's Dr. Drew... What does this say about her sobriety?	False	3.2766037713183316e-05	False
69675	66833072	W	69675	Who did this and why?	False	3.3137214176637286e-05	False
